observation_id,Type,Date,Part of a standard enforcement protocol,Galactic X,Galactic Y,Reproduction,Age range,Self-defined species category,Officer-defined species category,Governing law,Object of inspection,Inspection involving more than just outerwear,Enforcement station,Inspection Outcome
7c0d2cf3-733a-411f-a5b6-072273f74179,Entity inspection,2241-10-25 14:00:00+00:00,False,-302.280521,49574.005444,Asexual,Young,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Westeron Division B234-YZ,False
2a406bb9-d35c-444d-9cf8-c59aae2fed29,Entity and Spaceship search,2240-09-24 13:09:56+00:00,,-14.65926,2404.11864,Asexual,Adult,Zoltrax - Continental,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,True,Lunar City Command F35-GC,True
81bab4a8-609e-4399-8433-c5f3640d5652,Entity inspection,2241-09-18 21:10:00+00:00,False,,,Asexual,Young,Xenar - Unspecified,Xenar,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
cfce7655-0fc5-44a4-b1b2-bba3e9cd8777,Entity inspection,2239-12-06 13:21:00+00:00,False,3.019026,-495.120264,Asexual,Adult,Zoltrax - Diverse Clans,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Vandalism Tools,,Galactic Hub X101-IO,False
8edef5f8-a5ff-43fd-a21e-14591476a2d8,Entity and Spaceship search,2240-08-22 00:40:42+00:00,,-12.974898,2127.883272,Asexual,Adult,Silicar - Various Sects,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Lunar City Command F35-GC,False
c365d450-0083-4055-b13e-e1407560dc03,Entity and Spaceship search,2241-07-07 00:29:00+00:00,False,-26.433928999999985,4335.1643559999975,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
92fc5872-79c1-4cdf-9882-8b149407e1f9,Entity inspection,2240-12-10 14:10:00+00:00,False,,,Sexual,Young,Zoltrax - Continental,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
993661aa-9962-405e-9876-cb10e865c0e4,Entity inspection,2241-11-02 07:22:00+00:00,,-90.28120200000001,14806.117128000002,Asexual,Adult,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Linear Lightway B59-XN,False
3e212483-5576-4de9-9def-8b4d4335710b,Entity inspection,2240-04-30 16:00:00+00:00,False,-21.486553999999998,3523.7948559999995,Asexual,Adult,Terran - Outer Colonies,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
766c1f92-bfab-4a2a-bebf-95f602392c09,Entity inspection,2241-11-13 13:14:00+00:00,False,,,Asexual,Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Westeron Division B234-YZ,True
26564757-c582-41b0-92ea-c605ad6ad8f9,Entity inspection,2240-01-21 04:58:00+00:00,False,2.679013999999983,-439.3582959999972,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
366060c6-d80d-4a79-8589-476f1ab95f76,Entity inspection,2241-04-07 16:11:00+00:00,False,-27.876641999999997,4571.7692879999995,Asexual,Senior,Xenar - Unspecified,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
6d49a805-d6f1-4dbd-8687-c0bce119d695,Entity inspection,2240-07-11 14:20:00+00:00,False,,,Asexual,Young,Zoltrax - Diverse Clans,Zoltrax,Stellar Arms Regulation 3968 (Provision 47),Prohibited Blasters,,Galactic Hub X101-IO,False
da7f91e1-e644-4496-b95d-6dad984ff0ff,Entity and Spaceship search,2240-12-19 16:48:12+00:00,,-498.24182799999994,81711.65979199999,Asexual,Young,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Mercury Base R525-VN,True
4d00daa4-a7a9-4f56-92c2-4994a5eafd3d,Entity inspection,2241-01-24 01:45:00+00:00,False,-29.820355,4890.5382199999995,Asexual,Young Adult,Silicar - Various Sects,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
079f60c8-01c2-4dc0-936f-0d46736722eb,Entity inspection,2240-11-06 19:36:00+00:00,False,-21.115981,3463.020884,Asexual,Young Adult,Zoltrax - Islander,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
42a0c5fd-ebb9-4bd0-a914-7217190c4a80,Entity inspection,2240-07-12 20:21:00+00:00,False,-192.45029899999997,31561.849035999996,Asexual,Young Adult,Xenar - Unspecified,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,False,Nova Guard K116-PL,False
0285827d-a28d-46bc-b61a-62894807c38d,Entity inspection,2240-01-23 04:22:00+00:00,False,,,Asexual,Adult,Terran - Northern Cluster,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
8250d16a-b377-4147-b507-f442df5d3930,Entity inspection,2241-03-16 18:45:00+00:00,,-432.370348,70908.737072,Sexual,Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Avalon Sector M148-CN,True
6b428197-82e9-4b86-8c5d-995e40d039b3,Entity inspection,2241-05-18 07:45:00+00:00,,-225.714695,37017.20998,Asexual,Young,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Helios Command C210-ZR,True
be9f0059-e880-4a50-b87a-a617cf58696c,Entity and Spaceship search,2240-06-20 22:30:00+00:00,,-408.3956610000001,66976.88840400001,Sexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,True,Lancer Base O114-XV,False
0769cb78-b02b-463b-a561-40ee73fcd932,Entity inspection,2241-09-07 23:25:00+00:00,False,,,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Southern Yorik Station F160-OK,True
86b2dcee-f222-4c9b-9bec-140cd52525a4,Entity inspection,2240-01-06 21:32:36+00:00,,-29.240698,4795.474472,Sexual,Young,Terran - Outer Colonies,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Camelot Axis Z14-XP,False
499550b2-791c-4d9f-a814-aa8fbc2920bc,Entity and Spaceship search,2241-03-12 19:00:00+00:00,False,,,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
c8e52150-476d-471c-afb7-89485aebe96a,Entity and Spaceship search,2241-05-20 11:40:00+00:00,False,-9.041881,1482.868484,Asexual,Adult,Hybrid - Terran/Zoltrax Continental,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
76f0d78e-12c8-47b6-adc1-36bd84b1cbf6,Entity inspection,2240-08-22 22:20:00+00:00,False,,,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,True,Hercules Node S188-MP,True
a9279c98-fc6d-49dc-a618-dfec6a18f924,Entity inspection,2240-12-11 12:25:00+00:00,False,-28.03228599999998,4597.294903999997,Asexual,Young Adult,Hybrid - Terran/Silicar,Xenar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
73a507e8-f62e-4c79-b8c3-8269a2156141,Entity inspection,2241-07-02 13:20:00+00:00,False,,,Asexual,Young Adult,Hybrid - Terran/Silicar,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Beta Site E56-SD,False
bb16c5bb-fa71-40dc-bd10-5a3d2fa35529,Entity inspection,2240-06-08 17:20:00+00:00,False,-11.506634,1887.087976,Asexual,Young Adult,Silicar - Banglorian,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
1e3fda9e-46f1-43d1-961c-790495adb087,Entity inspection,2241-11-08 17:54:00+00:00,False,-28.617119999999982,4693.207679999997,Asexual,Senior,Zoltrax - Diverse Clans,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
db556f03-e0a3-4727-b1a1-5fad69d1da6e,Entity inspection,2241-05-11 15:40:00+00:00,False,,,Asexual,Young Adult,Terran - Outer Colonies,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
c0fbd748-3648-4971-ae63-79640289edd5,Entity inspection,2241-03-11 15:40:00+00:00,False,-53.057235999999996,8701.386703999999,Asexual,Young Adult,Silicar - Various Sects,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
6be8b98c-cfaa-476c-989f-a6b14d385bfa,Entity inspection,2241-09-13 12:20:00+00:00,False,-17.98423,2949.41372,Sexual,Young,Silicar - Various Sects,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
d4dc8e42-7bc2-4c93-ab4a-3d8119a17881,Entity inspection,2240-08-03 16:45:00+00:00,False,13.010969999999999,-2133.79908,Asexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
c7bd6d43-4c7b-4ea8-82e4-7245e8308457,Entity inspection,2241-01-26 03:40:00+00:00,False,-50.623378,8302.233992000001,Asexual,Adult,Zoltrax - Continental,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
2b298e9f-826b-40ff-8419-25fb76959e64,Entity inspection,2241-11-20 13:25:00+00:00,False,218.01549400000002,-35754.541016,Sexual,Senior,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,False,Nexus Orbit U55-WQ,False
216afbd1-06d2-4fb7-8357-4c2040783291,Entity and Spaceship search,2240-09-03 18:20:00+00:00,False,-3.895442,638.852488,Asexual,Young Adult,Zoltrax - Diverse Clans,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
1ea81d5a-7a13-4f8a-ae40-d61bb83141f4,Entity and Spaceship search,2241-09-07 19:01:00+00:00,True,99.935639,-16389.444796,Asexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Eclipse Sector G262-TX,False
ba4d072c-5344-4414-a900-e83c352320b1,Entity inspection,2240-11-10 14:18:08+00:00,,-506.396605,83049.04322,Asexual,Young,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Mercury Base R525-VN,False
9a8b08f6-3bf4-4ab4-b685-33bb399c6a2f,Entity inspection,2241-05-16 23:10:00+00:00,False,-55.358996999999995,9078.875508,Asexual,Adult,Silicar - Various Sects,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
33c0553c-aee1-4ef3-9ccc-1a64fc660b5e,Entity inspection,2240-09-21 21:45:00+00:00,False,-258.388412,42375.699568,Asexual,Young Adult,Xenar - Unspecified,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Westeron Division B234-YZ,False
e2ea9fa5-a13f-4f8a-a448-a0c3e0c98d4d,Entity inspection,2241-03-28 13:20:00+00:00,False,-0.8000969999999834,131.21590799999728,Asexual,Senior,Zoltrax - Diverse Clans,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
87ffd92e-55a5-419e-8fb4-19a9f145b85d,Entity inspection,2240-08-17 16:59:27+00:00,,-501.587339,82260.323596,Asexual,Young,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Mercury Base R525-VN,False
911224bc-ee11-48b6-b89c-a78d078cdd08,Entity inspection,2241-12-08 00:43:00+00:00,False,-22.426764,3677.9892959999997,Sexual,Young Adult,Terran - Outer Colonies,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
15608e96-1600-4163-a81e-814b4ae6638a,Entity inspection,2240-05-10 23:00:37+00:00,False,62.709669,-10284.385715999999,Sexual,Young,Hybrid - Terran/Silicar,Hybrid,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Nexus Orbit U55-WQ,False
7837ce14-521a-4bba-b096-8cf4e6489e9f,Entity inspection,2240-09-17 21:05:00+00:00,False,-36.175707,5932.815948,Asexual,Young Adult,Zoltrax - Islander,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
5f674130-bffd-4713-b01d-b0e60b7a557e,Entity inspection,2241-03-09 11:25:00+00:00,False,2.53673,-416.02371999999997,Asexual,Young Adult,Silicar - Banglorian,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
e9f0f481-659a-4e3a-ae9e-bd826b36cf8f,Entity inspection,2241-08-05 23:00:00+00:00,False,1.915156,-314.08558400000004,Asexual,Young,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Vandalism Tools,False,Saxon Shield U87-PE,False
e4414535-5917-4041-9465-2b383547957c,Entity inspection,2241-05-22 13:00:00+00:00,False,-91.713227,15040.969228,Asexual,Young,Xenar - Unspecified,Silicar,,Regulated Star Substances,,Sirius Patrol Unit J153-AX,False
29f26fe6-5f9d-4988-a7cf-afce57043633,Entity inspection,2241-04-08 19:04:00+00:00,False,-20.29384,3328.1897599999998,Asexual,Senior,Terran - Outer Colonies,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
d700e960-8676-463a-b8f0-8064b4469490,Entity and Spaceship search,2240-05-22 12:55:00+00:00,False,14.651076999999985,-2402.7766279999973,Asexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
49c149cc-a1c1-4a54-931d-7fb8dd533b4c,Entity inspection,2239-12-05 20:10:00+00:00,False,11.418791999999982,-1872.6818879999971,Asexual,Young,Zoltrax - Diverse Clans,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Vandalism Tools,,Galactic Hub X101-IO,False
01000b79-794f-4b33-8ada-d8a90a8e1268,Entity and Spaceship search,2241-09-16 21:54:00+00:00,False,,,Asexual,Adult,Silicar - Banglorian,Silicar,Universal Justice and Order Statute 3994 (Article 60),Hazardous Intimidation Devices,,Galactic Hub X101-IO,False
ad25588e-9850-47ab-b6f7-e38e97e10273,Entity inspection,2241-07-04 23:00:00+00:00,,-361.747551,59326.598364,Asexual,Senior,Xenar - Unspecified,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Dorset Delta I55-FO,False
243ba749-ceae-480f-ad7e-35aff73cf33d,Entity inspection,2241-03-21 15:50:00+00:00,False,20.779476,-3407.8340639999997,Asexual,Senior,Silicar - Indusian,Silicar,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
52a8702a-6aac-4fd2-acc8-2b27c2e5e9f9,Entity inspection,2241-11-23 17:17:11+00:00,,-463.023198,75935.804472,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Mercury Base R525-VN,True
0bdc88ec-a96c-41f2-81f1-6805d24e1e5e,Entity inspection,2240-06-11 22:42:00+00:00,,-153.119294,25111.564216,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Leviathan Lookout Y54-KH,False
7eadca30-b919-4ca6-94cb-9161c7ae1dd4,Entity inspection,2241-04-27 19:20:00+00:00,False,-44.117893,7235.334452,Asexual,Senior,Terran - Northern Cluster,Terran,,Regulated Star Substances,,Sirius Patrol Unit J153-AX,False
cc9d5d09-c1e7-4a2b-af29-c5a5766140fb,Entity inspection,2241-03-21 15:46:00+00:00,False,3.932349,-644.905236,Asexual,Young,Zoltrax - Continental,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
cc4b6e8a-3a7a-44b1-819e-0c43a196cdec,Entity inspection,2241-08-22 02:50:00+00:00,False,-37.525568,6154.193152,Asexual,Adult,Hybrid - Mixed Sects,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
7e98b0f7-1291-4d80-867f-099afd5dc043,Entity inspection,2241-08-11 18:19:00+00:00,False,13.399412,-2197.503568,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
7a4d199b-e42a-494b-81ff-37bfc5c7e110,Entity inspection,2240-08-16 21:00:00+00:00,False,15.404580999999983,-2526.351283999997,Asexual,Young,Terran - Outer Colonies,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
6d754eb8-5af3-4527-9fea-e750d571af3b,Entity inspection,2240-09-04 20:25:00+00:00,False,,,Asexual,Young,Hybrid - Mixed Sects,Silicar,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
30c1086d-a848-4e1d-ab64-ce5675ee0b06,Entity inspection,2241-10-09 02:30:00+00:00,False,-12.283017000000001,2014.414788,Asexual,Young Adult,Zoltrax - Diverse Clans,Zoltrax,,Regulated Star Substances,,Sirius Patrol Unit J153-AX,False
4aca35ae-753e-4aef-8b1e-962f001a57bc,Entity inspection,2240-12-21 19:05:07+00:00,,-504.51835600000004,82741.01038400001,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Mercury Base R525-VN,True
1c756065-c931-437b-88b6-11c12868257b,Entity inspection,2240-11-17 23:30:00+00:00,False,-15.950337,2615.855268,Asexual,Senior,Zoltrax - Diverse Clans,Zoltrax,Universal Justice and Order Statute 3994 (Article 60),Hazardous Intimidation Devices,,Galactic Hub X101-IO,False
be2e6494-4ceb-4724-b36d-655e1b1692e5,Entity and Spaceship search,2240-08-20 22:01:00+00:00,False,106.79265900000001,-17513.996076000003,Asexual,Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Eclipse Sector G262-TX,False
5c87003b-ceed-48bc-9e1b-c576dfd26b53,Entity inspection,2241-09-10 11:35:00+00:00,False,0.690712,-113.276768,Asexual,Young Adult,Terran - Outer Colonies,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
999cfd89-8c27-455c-9e1c-ccd5be760d9f,Entity inspection,2240-02-02 23:00:00+00:00,False,-124.313798,20387.462872,Sexual,Adult,Xenar - Unspecified,Terran,,Regulated Star Substances,,Sirius Patrol Unit J153-AX,False
bb5fdf25-74de-46aa-953a-d94eb165e0fe,Entity inspection,2240-06-03 23:18:00+00:00,,,,Asexual,Senior,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,,Helios Command C210-ZR,False
